title,view,price,score,like,college,url
"프론트엔드 개발자를 위한, 웹 성능 최적화 꿀팁키트(feat. React) - Part. 1",13,55000,-1,,,https://www.inflearn.com/course/%EC%9B%B9-%EC%84%B1%EB%8A%A5-%EC%B5%9C%EC%A0%81%ED%99%94-%EB%A6%AC%EC%95%A1%ED%8A%B8-1
자바스크립트 ES6+ 기본,68,33000,-1,,,https://www.inflearn.com/course/%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-ES6-%EA%B8%B0%EB%B3%B8
Flutter 인스타그램 클론 2.0,171,33000,4.7,,,https://www.inflearn.com/course/flutter-%EC%9D%B8%EC%8A%A4%ED%83%80%EA%B7%B8%EB%9E%A8-%ED%81%B4%EB%A1%A0
"성공적인 SQL 인젝션 공격을 위한, SQL 기본 문법",1161,0,4.9,,,https://www.inflearn.com/course/SQL-%EC%9D%B8%EC%A0%9D%EC%85%98-%EA%B3%B5%EA%B2%A9-%EA%B8%B0%EB%B3%B8-%EB%AC%B8%EB%B2%95
DataScience와 AI의 개념 (공부하는 방법),1548,33000,4.6,,,https://www.inflearn.com/course/data-science-ai-%EA%B3%B5%EB%B6%80-%EB%B0%A9%EB%B2%95-%EA%B0%9C%EB%85%90
R로 하는 웹 크롤링 - 실전편,72,44000,5.0,,,https://www.inflearn.com/course/R-crawling-2
제주코딩베이스캠프 Code Festival: JavaScript 100제,289,55000,4.7,,,https://www.inflearn.com/course/%EC%A0%9C%EC%A3%BC%EC%BD%94%EB%94%A9-%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-100%EC%A0%9C
하울의 안드로이드 인스타그램 클론 만들기,2677,0,4.8,,,https://www.inflearn.com/course/%EC%9D%B8%EC%8A%A4%ED%83%80%EA%B7%B8%EB%9E%A8%EB%A7%8C%EB%93%A4%EA%B8%B0-%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C
3D리플릿 만들기 - 인터랙티브 웹 프로젝트,131,16500,4.8,,,https://www.inflearn.com/course/%EC%9D%B8%ED%84%B0%EB%9E%99%ED%8B%B0%EB%B8%8C%EC%9B%B9-%EB%A6%AC%ED%94%8C%EB%A6%BF%EB%A7%8C%EB%93%A4%EA%B8%B0
C# 프로그래밍 기초,102,16500,4.9,,,https://www.inflearn.com/course/C-sharp-%EC%94%A8%EC%83%B5-%EA%B8%B0%EC%B4%88
아마존 클라우드 무료계정으로 시작하는 서버리스 애플리케이션 프로젝트,109,44000,5.0,,,https://www.inflearn.com/course/AWS-%EC%84%9C%EB%B2%84%EB%A6%AC%EC%8A%A4-%EC%9B%B9%EC%95%B1
호주 현직 자바 개발자가 묻고 답하는 영어 기술면접 25,48,16500,5.0,,,https://www.inflearn.com/course/%EC%9E%90%EB%B0%94-%EA%B0%9C%EB%B0%9C%EC%9E%90-%EC%98%81%EC%96%B4-%EA%B8%B0%EC%88%A0%EB%A9%B4%EC%A0%91
앵귤러 파이어베이스 완전정복 - PetStore 쇼핑몰 프로젝트,19,55000,-1,,,https://www.inflearn.com/course/%EC%95%B5%EA%B7%A4%EB%9F%AC-%ED%8C%8C%EC%9D%B4%EC%96%B4%EB%B2%A0%EC%9D%B4%EC%8A%A4-%EC%87%BC%ED%95%91%EB%AA%B0
"케라스, 인공지능의 공용어 완전정복",126,33000,3.4,,,https://www.inflearn.com/course/%EC%BC%80%EB%9D%BC%EC%8A%A4-%EC%9D%B8%EA%B3%B5%EC%A7%80%EB%8A%A5-%EA%B3%B5%EC%9A%A9%EC%96%B4
지구에서 제일 쉽게 설명한 자료구조와 알고리즘,88,11000,4.0,,,https://www.inflearn.com/course/%EC%9E%90%EB%A3%8C%EA%B5%AC%EC%A1%B0-%EC%95%8C%EA%B3%A0%EB%A6%AC%EC%A6%98-1
Klaytn 클레이튼 블록체인 어플리케이션 만들기 - 토큰,56,79200,5.0,,,https://www.inflearn.com/course/%ED%81%B4%EB%A0%88%EC%9D%B4%ED%8A%BC-%EB%B8%94%EB%A1%9D%EC%B2%B4%EC%9D%B8-%EC%96%B4%ED%94%8C%EB%A6%AC%EC%BC%80%EC%9D%B4%EC%85%98-ERC721
정보올림피아드(중등),75,88000,5.0,,,https://www.inflearn.com/course/%EC%A0%95%EB%B3%B4%EC%98%AC%EB%A6%BC%ED%94%BC%EC%95%84%EB%93%9C-%EC%A4%91%EB%93%B1
[텐서플로2] 파이썬 머신러닝 완전정복 - 마라톤 기록예측 프로젝트,205,33000,4.3,,,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D-%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8
워드프레스로 개발하기 Part 1 (wordpress part),92,33000,5.0,,,https://www.inflearn.com/course/%EC%9B%8C%EB%93%9C%ED%94%84%EB%A0%88%EC%8A%A4-%EC%87%BC%ED%95%91%EB%AA%B0-%ED%8C%8C%ED%8A%B81
RDBMS Modeling,93,16500,5.0,,,https://www.inflearn.com/course/%EA%B4%80%EA%B3%84%ED%98%95%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4-RDBMS
NoSQL DB (몽고DB/mongodb)  기본부터 파이썬/데이터분석 활용까지!,362,44000,4.8,,,https://www.inflearn.com/course/nosql-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EB%AA%BD%EA%B3%A0DB-%EC%9E%94%EC%9E%AC%EB%AF%B8%EC%BD%94%EB%94%A9
웹 게임을 만들며 배우는 Vue,1827,0,5.0,,,https://www.inflearn.com/course/web-game-vue
프리다(Frida)를 이용한 안드로이드 앱 모의해킹,133,77000,4.8,,,https://www.inflearn.com/course/%ED%94%84%EB%A6%AC%EB%8B%A4-frida-%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-%EB%AA%A8%EC%9D%98%ED%95%B4%ED%82%B9
스프링 시큐리티,765,88000,4.7,,,https://www.inflearn.com/course/%EB%B0%B1%EA%B8%B0%EC%84%A0-%EC%8A%A4%ED%94%84%EB%A7%81-%EC%8B%9C%ED%81%90%EB%A6%AC%ED%8B%B0
누구나 할 수 있는 안드로이드 앱 개발 - 1 (Kotlin),144,16500,3.4,,,https://www.inflearn.com/course/%EC%BD%94%ED%8B%80%EB%A6%B0-%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-%EC%95%B1%EA%B0%9C%EB%B0%9C
Vue.js 시작하기 - Age of Vue.js,1829,33000,4.9,,,https://www.inflearn.com/course/Age-of-Vuejs
Typescript with Vue 실전 프로젝트,227,16500,4.7,,,https://www.inflearn.com/course/Typescript_Vue
웹 게임을 만들며 배우는 React,2446,0,5.0,,,https://www.inflearn.com/course/web-game-React
"Flutter 중급 - Http통신, 상태관리",448,33000,4.6,,,https://www.inflearn.com/course/flutter_%EC%A4%91%EA%B8%89
행정직을 위한 정시퇴근각 - 파이썬 업무자동화,157,11000,4.8,,,https://www.inflearn.com/course/Python-Business-Automation
Vue.js 완벽 가이드 - 실습과 리팩토링으로 배우는 실전 개념,1350,77000,4.9,,,https://www.inflearn.com/course/vue-js
[유니티 3D] 실전! 생존게임 만들기 - Advanced,236,11000,5.0,,,https://www.inflearn.com/course/unity-2
스프링 프레임워크 핵심 기술,2639,55000,4.8,,,https://www.inflearn.com/course/spring-framework_core
"트렐로 개발로 배우는 Vuejs, Vuex, Vue-Router 프론트엔드 실전 기술",779,55000,4.8,,,https://www.inflearn.com/course/vuejs
스프링 데이터 JPA,1437,88000,4.8,,,https://www.inflearn.com/course/%EC%8A%A4%ED%94%84%EB%A7%81-%EB%8D%B0%EC%9D%B4%ED%84%B0-jpa
자바 스프링 프레임워크(renew ver.) - 신입 프로그래머를 위한 강좌,27939,16500,4.7,,,https://www.inflearn.com/course/%EC%8A%A4%ED%94%84%EB%A7%81-%ED%94%84%EB%A0%88%EC%9E%84%EC%9B%8C%ED%81%AC_renew
스프링 부트 개념과 활용,2917,110000,4.8,,,https://www.inflearn.com/course/%EC%8A%A4%ED%94%84%EB%A7%81%EB%B6%80%ED%8A%B8
IntelliJ를 시작하시는 분들을 위한 IntelliJ 가이드,1191,22000,4.7,,,https://www.inflearn.com/course/intellij-guide
[저자직강] Hello Coding 한입에 쏙 파이썬: 크리에이터 김왼손의 쉽고 빠른 파이썬 강의,2239,0,4.7,,,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%9E%85%EB%AC%B8-hello-coding
레트로의 유니티 C# 게임 프로그래밍 에센스,791,88000,4.9,,,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-%EA%B2%8C%EC%9E%84-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-%EC%97%90%EC%84%BC%EC%8A%A4
파이썬 입문 및 웹 크롤링을 활용한 다양한 자동화 어플리케이션 제작하기,1524,55000,4.9,,,https://www.inflearn.com/course/python-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%9B%B9-%EB%8D%B0%EC%9D%B4%ED%84%B0-%ED%81%AC%EB%A1%A4%EB%A7%81
"유니티 게임 개발 (2D) 실전편 - 스크립트는 물론, 디자인 패턴과 알고리즘까지",428,55000,4.6,,,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-%EC%8B%AC%ED%99%94-%EA%B3%BC%EC%A0%95
C 프로그래밍 - 입문부터 게임 개발까지,11192,0,4.7,,,https://www.inflearn.com/course/c-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-%EA%B2%8C%EC%9E%84
Javascript 핵심 개념 알아보기 - JS Flow,1770,15400,4.7,,,https://www.inflearn.com/course/%ED%95%B5%EC%8B%AC%EA%B0%9C%EB%85%90-javascript-flow
[R을 R려줘] R 시각화 기초,173,33000,4.6,,,https://www.inflearn.com/course/r-%EC%8B%9C%EA%B0%81%ED%99%94-%EA%B8%B0%EC%B4%88
iOS AutoLayout을 활용한 실전 UI구성 전략 - 카카오톡 같은 고급 UI 만들기,440,16500,4.8,,,https://www.inflearn.com/course/autolayout-ui_ios
"코린아, 코딩하자! with 파이썬",63,0,-1,,,https://www.inflearn.com/course/%EC%BD%94%EB%A6%B0%EC%95%84-%EC%BD%94%EB%94%A9%ED%95%98%EC%9E%90-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EA%B8%B0%EC%B4%88
파이썬 무료 강의 (활용편2) - GUI 프로그래밍 (4시간),414,0,5.0,,,https://www.inflearn.com/course/%EB%82%98%EB%8F%84%EC%BD%94%EB%94%A9-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%ED%99%9C%EC%9A%A9%ED%8E%B8-2
초보자를 위한 R프로그래밍 핵심 교재,5,17600,-1,,,https://www.inflearn.com/course/%EC%B4%88%EB%B3%B4%EC%9E%90-r%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-%ED%95%B5%EC%8B%AC
MSSQL Server 2016 기반의 데이터베이스 입문에서 활용까지 Part.1,4,44000,-1,,,https://www.inflearn.com/course/mssql-%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4-%ED%8C%8C%ED%8A%B81
Python 부트캠프,90,55000,-1,,,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EB%B6%80%ED%8A%B8%EC%BA%A0%ED%94%84
JSP WEB MVC Model2 Programming(중급 과정),54,11000,4.0,,,https://www.inflearn.com/course/jsp-%EC%9B%B9%EA%B0%9C%EB%B0%9C-mvc-model2-%EC%A4%91%EA%B8%89
[C#과 유니티로 만드는 MMORPG 게임 개발 시리즈] Part5: 데이터베이스,160,44000,5.0,,,https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-MMORPG-%EA%B0%9C%EB%B0%9C-part5
"그림으로 배우는 자바, 파트1: 입문!",357,19800,4.9,,,https://www.inflearn.com/course/%EA%B7%B8%EB%A6%BC%EC%9C%BC%EB%A1%9C-%EB%B0%B0%EC%9A%B0%EB%8A%94-%EC%9E%90%EB%B0%94-%EC%9E%85%EB%AC%B8
Node.js에 TypeScript 적용하기(feat. NodeBird),45,29700,-1,,,https://www.inflearn.com/course/nodejs-typescript-%EC%A0%81%EC%9A%A9
김영삼 작가의 XD를 이용한 모바일 UX 실무  디자인,19,44000,-1,,,https://www.inflearn.com/course/xd-%EB%AA%A8%EB%B0%94%EC%9D%BC-ux-%EB%94%94%EC%9E%90%EC%9D%B8-%EC%8B%A4%EB%AC%B4
초보자도 간단히 단숨에 배우는 파이썬 프로그래밍,757,0,5.0,,,https://www.inflearn.com/course/%EC%B4%88%EA%B0%84%EB%8B%A8-%ED%8C%8C%EC%9D%B4%EC%8D%AC
[R] KOSPI/KOSDAQ 전 종목 데이터 수집 및 관리,26,55000,-1,,,https://www.inflearn.com/course/R-%EC%BD%94%EC%8A%A4%ED%94%BC-%EC%BD%94%EC%8A%A4%EB%8B%A5-%EB%8D%B0%EC%9D%B4%ED%84%B0-%EC%88%98%EC%A7%91
"모의해킹 실무자가 알려주는, SQL Injection 공격 기법과 시큐어 코딩 : PART 1",79,165000,5.0,,,https://www.inflearn.com/course/sql-injection-secure-coding-1
3. 웹개발 코스 [스프링 프레임워크+전자정부 표준프레임워크],53,77000,3.8,,,https://www.inflearn.com/course/%EC%9B%B9%EA%B0%9C%EB%B0%9C-%EC%BD%94%EC%8A%A4-%EC%8A%A4%ED%94%84%EB%A7%81-%EC%A0%84%EC%9E%90%EC%A0%95%EB%B6%80
부트스트랩(BOOTSTRAP)을 활용한 반응형 웹페이지 만들기,19780,33000,4.8,,,https://www.inflearn.com/course/rwd-bootstrap
나도 만들어본다 AI 앱 (tensorflow2.0 + android),31,11000,-1,,,https://www.inflearn.com/course/tensorflow-android-mobile-ai-app
[Vue.js 입문] 초보 실전 웹앱 개발 - 1부 : vue 개념 ~ 핵심 실습,34,11000,3.6,,,https://www.inflearn.com/course/real-%EC%9B%B9%EC%95%B1-%EA%B0%9C%EB%B0%9C-vuejs-1%EB%B6%80
웹 자동화 프로그램 만들기(파이썬 + 셀레니움),62,11000,-1,,,https://www.inflearn.com/course/%EC%9B%B9%EC%9E%90%EB%8F%99%ED%99%94-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%85%80%EB%A0%88%EB%8B%88%EC%9B%80
[개념부터 실습까지] 추천 시스템 입문편,52,49500,5.0,,,https://www.inflearn.com/course/%EC%B6%94%EC%B2%9C-%EC%8B%9C%EC%8A%A4%ED%85%9C-%EC%9E%85%EB%AC%B8%ED%8E%B8
게임 디자인 패턴 with Unity,114,55000,4.0,,,https://www.inflearn.com/course/%EA%B2%8C%EC%9E%84-%EB%94%94%EC%9E%90%EC%9D%B8%ED%8C%A8%ED%84%B4-%EC%9C%A0%EB%8B%88%ED%8B%B0
"MariaDB 클라이언트 개발, HeidiSQL",195,0,-1,,,https://www.inflearn.com/course/mariadb-heidisql-%ED%81%B4%EB%9D%BC%EC%9D%B4%EC%96%B8%ED%8A%B8-%EA%B0%9C%EB%B0%9C
나도 할 수 있다! SW강사!,48,132000,5.0,,,https://www.inflearn.com/course/SW%EA%B0%95%EC%82%AC-%EA%B0%95%EC%9D%98
"따라하며 배우는 노드, 리액트 시리즈  - 유튜브 사이트 만들기",2589,0,5.0,,,https://www.inflearn.com/course/%EB%94%B0%EB%9D%BC%ED%95%98%EB%A9%B0-%EB%B0%B0%EC%9A%B0%EB%8A%94-%EB%85%B8%EB%93%9C-%EB%A6%AC%EC%95%A1%ED%8A%B8-%EC%9C%A0%ED%8A%9C%EB%B8%8C-%EB%A7%8C%EB%93%A4%EA%B8%B0
"웹 개발 슈퍼 기초 (HTML, CSS, Javascript)",76,11000,5.0,,,https://www.inflearn.com/course/%EC%9B%B9-%EA%B0%9C%EB%B0%9C-%EA%B8%B0%EC%B4%88-%EC%9E%85%EB%AC%B8
웹 해킹과 모의해킹 현업에 대한 이야기,1050,0,4.8,,,https://www.inflearn.com/course/web-hacking-%EB%AA%A8%EC%9D%98-%ED%95%B4%ED%82%B9
초간단 초스피드 데이터 수집 (파이썬 크롤링),59,11000,4.5,,,https://www.inflearn.com/course/%EC%B4%88%EA%B0%84%EB%8B%A8-%EC%B4%88%EC%8A%A4%ED%94%BC%EB%93%9C-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%ED%81%AC%EB%A1%A4%EB%A7%81-%EB%8D%B0%EC%9D%B4%ED%84%B0-%EC%88%98%EC%A7%91
RPG 게임 어플 만들기 [iOS 아이폰],49,55000,-1,,,https://www.inflearn.com/course/RPG-%EA%B2%8C%EC%9E%84%EB%A7%8C%EB%93%A4%EA%B8%B0-iOS
반드시 알고 넘어가야 할 웹 기술 기초편,1385,0,4.8,,,https://www.inflearn.com/course/%EC%9B%B9-%EA%B8%B0%EC%88%A0-%EA%B8%B0%EC%B4%88
한큐에 끝내는 해커톤 입문_아두이노와 웹,116,3300,4.3,,,https://www.inflearn.com/course/%ED%95%B4%EC%BB%A4%ED%86%A4-%EC%95%84%EB%91%90%EC%9D%B4%EB%85%B8-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%9E%85%EB%AC%B8
"[텐서플로2] 파이썬 딥러닝 완전정복 - GAN, BERT, RNN, CNN 최신기법",159,33000,3.5,,,https://www.inflearn.com/course/%ED%85%90%EC%84%9C%ED%94%8C%EB%A1%9C-%ED%8C%8C%EC%9D%B4%EC%8D%AC%EB%94%A5%EB%9F%AC%EB%8B%9D-GAN-BERT-RNN-CNN
실전! 웹사이트 제작! Step by Step! (와이스튜디오_반응형웹),75,48400,4.9,,,https://www.inflearn.com/course/%EC%8B%A4%EC%A0%84-%EC%9B%B9%EC%82%AC%EC%9D%B4%ED%8A%B8-%EC%A0%9C%EC%9E%91-%EC%8B%A4%EC%8A%B5
"업무 자동화를 위한 파이썬 pyautogui, beautifulsoup 크롤링 기초",1772,0,4.9,,,https://www.inflearn.com/course/%EC%97%85%EB%AC%B4%EC%9E%90%EB%8F%99%ED%99%94-%ED%8C%8C%EC%9D%B4%EC%8D%AC-pyautogui-%ED%81%AC%EB%A1%A4%EB%A7%81%EA%B8%B0%EC%B4%88
Django Mini project BEST 3,211,33000,4.3,,,https://www.inflearn.com/course/Django-%EB%AF%B8%EB%8B%88%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8%EA%B0%95%EC%A2%8C
자바스크립트 중고급: 근본 핵심 이해,198,38500,4.5,,,https://www.inflearn.com/course/%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-%EC%A4%91%EA%B3%A0%EA%B8%89
윤재성의 스프링 프레임워크 개발자를 위한 실습을 통한 입문 과정,218,22000,4.5,,,https://www.inflearn.com/course/%EC%8A%A4%ED%94%84%EB%A7%81-%ED%94%84%EB%A0%88%EC%9E%84%EC%9B%8C%ED%81%AC-%EC%9E%85%EB%AC%B8
자바스크립트 비기너: 튼튼한 기본 만들기,212,33000,4.6,,,https://www.inflearn.com/course/%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-%EB%B9%84%EA%B8%B0%EB%84%88
"HTML, CSS, JS, Python 30분 요약강좌",3824,0,4.8,,,https://www.inflearn.com/course/%EC%A0%9C%EC%A3%BC%EC%BD%94%EB%94%A9-%EC%9B%B9%EA%B0%9C%EB%B0%9C-30%EB%B6%84%EC%9A%94%EC%95%BD
반드시 알아야 할 Tensorflow 수학,21,27500,-1,,,https://www.inflearn.com/course/%ED%85%90%EC%84%9C%ED%94%8C%EB%A1%9C%EC%9A%B0-%EC%88%98%ED%95%99
Shiny 그리고 시각화 R Go! 하자!,647,0,5.0,,,https://www.inflearn.com/course/R-Shiny-%EC%8B%9C%EA%B0%81%ED%99%94-%EC%9D%B4%EC%9E%AC%ED%99%94
코딩의민족 앱 제작 (Android kotlin),158,11000,4.4,,,https://www.inflearn.com/course/%EC%95%88%EB%93%9C%EB%A1%9C%EC%9D%B4%EB%93%9C-%EC%BD%94%ED%8B%80%EB%A6%B0-%EC%95%B1%EB%A7%8C%EB%93%A4%EA%B8%B0-%EC%BD%94%EB%94%A9%EC%9D%98%EB%AF%BC%EC%A1%B1
리눅스 커맨드라인 툴,3126,0,4.8,,,https://www.inflearn.com/course/command-line
SVG 마스터,346,27500,4.9,,,https://www.inflearn.com/course/mastering-svg
디자인 패턴 with JAVA (GoF),462,33000,4.6,,,https://www.inflearn.com/course/Design-pattern-java
[애플 공식 교재로 배우는 스위프트] 누구나 iOS 앱 만들기 입문,109,55000,4.7,,,https://www.inflearn.com/course/iOS-App-Dev
파이썬입문과 크롤링기초 부트캠프 (2020 업데이트) [쉽게! 견고한 자료까지!],1050,55000,4.9,,,https://www.inflearn.com/course/Python-crawling-basic
웹 서비스 해킹을 위한 버프스위트 완벽 활용 가이드,1441,0,4.9,,,https://www.inflearn.com/course/boan_burpsuite
챌린지로 알아보는 디지털포렌식 해킹 대회 준비(심화),33,99000,-1,,,https://www.inflearn.com/course/%EB%94%94%EC%A7%80%ED%84%B8%ED%8F%AC%EB%A0%8C%EC%8B%9D_%EC%B1%8C%EB%A6%B0%EC%A7%80%EC%8B%AC%ED%99%94
[누구나 할 수 있는] 아이패드에서 스위프트 코딩 배우기1,328,0,-1,,,https://www.inflearn.com/course/swift-high-coding1
예제로 배우는 스프링부트 입문,266,44000,4.4,,,https://www.inflearn.com/course/%EC%8A%A4%ED%94%84%EB%A7%81%EB%B6%80%ED%8A%B8-%EC%9B%B9%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
파이썬 레시피 - 웹 활용 입문편 (전자책 포함),2133,0,4.8,,,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EB%A0%88%EC%8B%9C%ED%94%BC-%ED%99%9C%EC%9A%A9
iOS 개발을 위한 swift5 완벽 가이드,115,88000,4.8,,,https://www.inflearn.com/course/Swift-KXcoding
리눅스 IPC 프로그래밍 - 이론과 실습,155,55000,4.8,,,https://www.inflearn.com/course/%EB%A6%AC%EB%88%85%EC%8A%A4IPC%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
Java 기반 Android 9.0(pie) App 개발 고급 3단계,74,27500,-1,,,https://www.inflearn.com/course/java-android-app
iOS12 앱 개발 퍼펙트 가이드,238,77000,4.8,,,https://www.inflearn.com/course/ios
문제로 배우는 C언어,502,11000,5.0,,,https://www.inflearn.com/course/c%EC%96%B8%EC%96%B4-%EB%AC%B8%EB%B2%95
Node.js로 웹 크롤링하기,282,55000,4.8,,,https://www.inflearn.com/course/%ED%81%AC%EB%A1%A4%EB%A7%81
파이썬을 활용한 선형대수학 - NumPy와 SciPy의 활용,194,55000,-1,,,https://www.inflearn.com/course/%EC%84%A0%ED%98%95%EB%8C%80%EC%88%98%ED%95%99
파이썬 사용자를 위한 웹개발 입문 A to Z Django + Bootstrap,714,55000,4.4,,,https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC
공모전 사례로 풀어보는 앱 개발 프로젝트,8,19800,-1,,,https://www.inflearn.com/course/school-android-dev
Do it! 자바 프로그래밍 입문,3442,0,4.9,,,https://www.inflearn.com/course/%EC%9E%90%EB%B0%94-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-%EC%9E%85%EB%AC%B8
리눅스 시스템 프로그래밍 - 이론과 실습,441,33000,4.7,,,https://www.inflearn.com/course/%EB%A6%AC%EB%88%85%EC%8A%A4-%EC%8B%9C%EC%8A%A4%ED%85%9C-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-%EC%9D%B4%EB%A1%A0%EA%B3%BC-%EC%8B%A4%EC%8A%B5
"Flutter 입문 - 안드로이드, iOS 개발을 한 번에",834,33000,4.6,,,https://www.inflearn.com/course/flutter-%EC%9E%85%EB%AC%B8
쉽게 배워보는 파이참(PyCharm) 핵심 가이드,289,44000,4.9,,,https://www.inflearn.com/course/pycharm-guide
파이썬으로 장고(Django) 공략하기: 입문,338,44000,4.6,,,https://www.inflearn.com/course/django-course
Swift로 함수형 프로그래밍 시작하기,61,49500,4.7,,,https://www.inflearn.com/course/swift-fp
웹 게임을 만들며 배우는 자바스크립트,5494,0,4.7,,,https://www.inflearn.com/course/%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-%EA%B2%8C%EC%9E%84-%EA%B0%9C%EB%B0%9C
함수형 프로그래밍과 JavaScript ES6+,1305,55000,4.8,,,https://www.inflearn.com/course/functional-es6
홍정모의 게임 만들기 연습 문제 패키지,499,55000,4.6,,,https://www.inflearn.com/course/c-2
스프링 프레임워크 입문,6171,0,4.7,,,https://www.inflearn.com/course/spring
iOS AutoLayout 완벽 가이드 - 실무 프로젝트를 위한 실전강의,405,27500,4.9,,,https://www.inflearn.com/course/autolayout
쉽고 빠르게 끝내는 GO언어 프로그래밍 핵심 기초 입문 과정,410,44000,4.6,,,https://www.inflearn.com/course/go%EC%96%B8%EC%96%B4
객체 지향 프로그래밍 입문,573,19800,4.9,,,https://www.inflearn.com/course/%EA%B0%9D%EC%B2%B4-%EC%A7%80%ED%96%A5-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D-%EC%9E%85%EB%AC%B8
블록체인 기반의 스마트컨트랙트 개발,260,99000,4.2,,,https://www.inflearn.com/course/%EB%B8%94%EB%A1%9D%EC%B2%B4%EC%9D%B8-dapp_smartcontract
누구든지 하는 리액트: 초심자를 위한 react 핵심 강좌,3112,16500,4.8,,,https://www.inflearn.com/course/react-velopert
실무중심의 HTML5 시각화 프로그래밍,23,33000,-1,,,https://www.inflearn.com/course/html5-%EC%8B%9C%EA%B0%81%ED%99%94
Javascript ES6+ 제대로 알아보기 - 초급,684,34650,5.0,,,https://www.inflearn.com/course/ecmascript-6-flow
캐글 실습으로 배우는 데이터 사이언스,1920,0,4.6,,,https://www.inflearn.com/course/%EB%8D%B0%EC%9D%B4%ED%84%B0-%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4-kaggle
CSS에 날개를 달아주는 Sass (SCSS),225,27500,4.8,,,https://www.inflearn.com/course/css%EC%97%90-%EB%82%A0%EA%B0%9C%EB%A5%BC-%EB%8B%AC%EC%95%84%EC%A3%BC%EB%8A%94-sass-scss
야곰의 iOS 프로그래밍,368,55000,4.1,,,https://www.inflearn.com/course/ios-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
배웠는데 못 쓰겠는 CSS 구출기,24,27500,-1,,,https://www.inflearn.com/course/css-%EC%8B%AC%ED%99%94-%EA%B0%95%EC%A2%8C
직장인을 위한 프로그래밍 입문과 업무자동화 활용,313,33000,4.4,,,https://www.inflearn.com/course/python-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%9E%90%EB%8F%99%ED%99%94
앵귤러 기초 세미나,132,55000,5.0,,,https://www.inflearn.com/course/%EC%95%B5%EA%B7%A4%EB%9F%AC-%EA%B8%B0%EC%B4%88-%EC%84%B8%EB%AF%B8%EB%82%98
배틀로얄 게임을 만들어보며 배우는 언리얼 게임 개발,623,55000,4.4,,,https://www.inflearn.com/course/unreal-%EC%96%B8%EB%A6%AC%EC%96%BC-%EA%B2%8C%EC%9E%84-%EA%B0%9C%EB%B0%9C-%EA%B0%95%EC%A2%8C
