title,view,price,score,like,college,url
메타스플로잇 활용 및 취약점 분석(고급과정),1,132000,-1,,,https://edu.goorm.io/lecture/13437/메타스플로잇-활용-및-취약점-분석-고급과정
생활코딩 - 관계형 데이터 모델링,95,0,5.0,,,https://edu.goorm.io/lecture/14442/생활코딩-관계형-데이터-모델링
메타스플로잇 활용 및 분석 완벽 가이드 (초중급),1,88000,-1,,,https://edu.goorm.io/lecture/14369/메타스플로잇-활용-및-분석-완벽-가이드-초중급
생활코딩 - SQL JOIN,122,0,5.0,,,https://edu.goorm.io/lecture/14441/생활코딩-sql-join
악성코드 분석을 위한 메모리 포렌식 (Memory Forensic),1,88000,-1,,,https://edu.goorm.io/lecture/14550/악성코드-분석을-위한-메모리-포렌식-memory-forensic
[바로실습] 생활코딩 - JavaScript Immutability,111,0,-1,,,https://edu.goorm.io/lecture/14439/바로실습-생활코딩-javascript-immutability
생활코딩 - Redux,60,0,5.0,,,https://edu.goorm.io/lecture/14440/생활코딩-redux
처음 만난 AWS,725,0,5.0,,,https://edu.goorm.io/lecture/12945/처음-만난-aws
리눅스 악성코드 완벽 실습 과정,3,77000,-1,,,https://edu.goorm.io/lecture/14350/리눅스-악성코드-완벽-실습-과정
처음 만난 React(리액트),956,0,5.0,,,https://edu.goorm.io/lecture/12976/처음-만난-react-리액트
파이썬 오픈소스도구를 활용한 악성코드 분석,0,110000,-1,,,https://edu.goorm.io/lecture/14298/파이썬-오픈소스도구를-활용한-악성코드-분석
안드로이드 모바일 앱 취약점 진단 완벽 가이드,0,132000,-1,,,https://edu.goorm.io/lecture/13435/안드로이드-모바일-앱-취약점-진단-완벽-가이드
리버스쿨 Level3 - 안드로이드 모바일편,0,165000,-1,,,https://edu.goorm.io/lecture/13870/리버스쿨-level3-안드로이드-모바일편
리버스쿨 Level3 - Reversing Windows,2,132000,-1,,,https://edu.goorm.io/lecture/13442/리버스쿨-level3-reversing-windows
리버스쿨Level2 - 리버싱 분석 초급과정,2,165000,-1,,,https://edu.goorm.io/lecture/13441/리버스쿨level2-리버싱-분석-초급과정
Node.js 서버 프로그래밍 과정,1,22000,-1,,,https://edu.goorm.io/lecture/13564/node-js-서버-프로그래밍-과정
리버스쿨 Level1 - 리버싱 분석 초급과정,4,99000,5.0,,,https://edu.goorm.io/lecture/13440/리버스쿨-level1-리버싱-분석-초급과정
Oracle Database 11g PL/SQL Developer,6,16500,5.0,,,https://edu.goorm.io/lecture/13563/oracle-database-11g-pl-sql-developer
윈도우즈 애플리케이션 취약점 분석 입문부터 활용까지,0,132000,-1,,,https://edu.goorm.io/lecture/13436/윈도우즈-애플리케이션-취약점-분석-입문부터-활용까지
Mobile App UI/UX/GUI Design Tutorials (모바일 앱 UX/UI/GUI 디자인 실무),1,22000,-1,,,https://edu.goorm.io/lecture/13429/mobile-app-ui-ux-gui-design-tutorials-모바일-앱-ux-ui-gui-디자인-실무
네트워크 패킷 분석 입문 및 악성코드 샘플 분석,0,132000,-1,,,https://edu.goorm.io/lecture/13438/네트워크-패킷-분석-입문-및-악성코드-샘플-분석
안드로이드 + 파이어베이스 SNS앱 만들기,256,0,4.3,,,https://edu.goorm.io/lecture/13523/안드로이드-파이어베이스-sns앱-만들기
HTML5와 웹표준 제대로 배우기,0,30000,-1,,,https://edu.goorm.io/lecture/13350/html5와-웹표준-제대로-배우기
실무 웹 제작 강의노트,2,52000,-1,,,https://edu.goorm.io/lecture/13343/실무-웹-제작-강의노트
비박스를 활용한 웹 모의해킹 완벽 실습,1,132000,-1,,,https://edu.goorm.io/lecture/13272/비박스를-활용한-웹-모의해킹-완벽-실습
HTML5 Canvas 2D 제대로 배우기,0,20000,-1,,,https://edu.goorm.io/lecture/13337/html5-canvas-2d-제대로-배우기
Wix(윅스)로 간단하게 홈페이지 만들기,0,18000,-1,,,https://edu.goorm.io/lecture/13342/wix-윅스-로-간단하게-홈페이지-만들기
오픈 소스 도구를 활용한 웹 해킹 및 스노트 분석 - 침해대응,2,99000,-1,,,https://edu.goorm.io/lecture/13273/오픈-소스-도구를-활용한-웹-해킹-및-스노트-분석-침해대응
유니티3D 실전 게임 개발 프로젝트 - 디펜스게임,1,36300,5.0,,,https://edu.goorm.io/lecture/13356/유니티3d-실전-게임-개발-프로젝트-디펜스게임
유니티3D 실전 게임 개발 프로젝트 - 클리커게임,1,16500,-1,,,https://edu.goorm.io/lecture/13355/유니티3d-실전-게임-개발-프로젝트-클리커게임
처음 시작하는 HTML&HTML5 Tutorial,0,16500,-1,,,https://edu.goorm.io/lecture/13354/처음-시작하는-html-html5-tutorial
처음 시작하는 jQuery Programming,1,16500,-1,,,https://edu.goorm.io/lecture/13363/처음-시작하는-jquery-programming
처음 시작하는 파이썬,1,16500,-1,,,https://edu.goorm.io/lecture/13351/처음-시작하는-파이썬
처음 시작하는 MySQL DataBase,2,16500,-1,,,https://edu.goorm.io/lecture/13353/처음-시작하는-mysql-database
처음 시작하는 C언어,800,0,4.6,,,https://edu.goorm.io/lecture/13352/처음-시작하는-c언어
처음 시작하는 JavaScript Programming,1,16500,-1,,,https://edu.goorm.io/lecture/13334/처음-시작하는-javascript-programming
겜팔이의 안드로이드 세뇌교실: 인★그램 개발부터 배포까지,124,0,-1,,,https://edu.goorm.io/lecture/13313/겜팔이의-안드로이드-세뇌교실-인-그램-개발부터-배포까지
2019 겜팔이의 노릇노릇 파이어베이스,76,0,-1,,,https://edu.goorm.io/lecture/13306/2019-겜팔이의-노릇노릇-파이어베이스
완벽 파이썬 크롤링 A to Z 풀패키지 부트캠프,111,59400,5.0,,,https://edu.goorm.io/lecture/13243/완벽-파이썬-크롤링-a-to-z-풀패키지-부트캠프
초보자를 위한 jQuery UI Pattern 제대로 배우기,1,106000,5.0,,,https://edu.goorm.io/lecture/13256/초보자를-위한-jquery-ui-pattern-제대로-배우기
xlsxwriter 튜토리얼로 배우는 Python 엑셀 프로그래밍,8,55000,-1,,,https://edu.goorm.io/lecture/13038/xlsxwriter-튜토리얼로-배우는-python-엑셀-프로그래밍
생활코딩 - WEB2: Python,171,0,-1,,,https://edu.goorm.io/lecture/13091/생활코딩-web2-python
생활코딩 - WEB3: PHP & MySQL,126,0,5.0,,,https://edu.goorm.io/lecture/13086/생활코딩-web3-php-and-mysql
생활코딩 - WEB2: Node.js - MySQL,113,0,5.0,,,https://edu.goorm.io/lecture/13087/생활코딩-web2-node-js-mysql
생활코딩 - WEB2: Home Server,44,0,5.0,,,https://edu.goorm.io/lecture/13090/생활코딩-web2-home-server
생활코딩 - WEB2: DNS & HTTP,54,0,5.0,,,https://edu.goorm.io/lecture/13089/생활코딩-web2-dns-and-http
생활코딩 - Source Tree로 Git 활용하기,62,0,-1,,,https://edu.goorm.io/lecture/13062/생활코딩-source-tree로-git-활용하기
생활코딩 - CodeIgniter,43,0,5.0,,,https://edu.goorm.io/lecture/13064/생활코딩-codeigniter
제코베 Code Festival: Python 100제,23,55000,-1,,,https://edu.goorm.io/lecture/12206/제코베-code-festival-python-100제
Java 기반 Android 9.0 Pie App 개발 고급,1,27500,-1,,,https://edu.goorm.io/lecture/13200/java-기반-android-9-0-pie-app-개발-고급
